baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PSPPH_2270	10.6908258146888	-0.338058677985365	0.923336733693788	-0.366127183777222	0.714270173980218	NA
PSPPH_2271	5.00035661982883	0.0850674239626762	1.35346551344656	0.0628515637210843	0.949884705088876	NA
mexF	10.3092097427598	0.723914545849337	0.977908076800994	0.740268500713748	0.45913709003738	NA
mexE	4.85248614447474	-0.0527045859239188	1.34927478648894	-0.0390614176235115	0.968841421753633	NA
PSPPH_2274	5.52322506153457	0.284790962424958	1.3936578144282	0.204347838814224	0.838081688624808	NA
glnQ2	2.19624477700208	0.970441218896272	2.11982000016143	0.457794161212918	0.647100331016259	NA
PSPPH_2276	1.72584372047454	0.510295507648097	2.5584783942229	0.199452732843222	0.841908614171465	NA
PSPPH_2277	3.18455718854184	1.65057048542409	1.87000181518545	0.882657156811582	0.377421536776657	NA
PSPPH_2278	4.24879123282277	2.75504959548868	1.84943977977909	1.48966710114657	0.136311789023182	NA
PSPPH_2279	7.26736657883412	-0.147543493199361	1.13255211458833	-0.130275235283977	0.896348672458055	NA
PSPPH_2280	1.06026125415268	2.55450555202822	3.33841599467015	0.765184912876808	0.444161442296276	NA
PSPPH_2281	1.50622376655198	3.05984182194502	2.73307627373726	1.11955961542227	0.262901473100469	NA
PSPPH_2282	7.2276709809323	2.0828778139333	1.35850260559905	1.5332159138663	0.125222664495217	NA
PSPPH_2283	28.6512972653367	-0.426046250332277	0.639365568584792	-0.666357826048269	0.505182412444418	0.72943411748072
PSPPH_2285	1.40983637981083	2.96429915949236	2.78904024351006	1.06283843210585	0.287855227508407	NA
PSPPH_2287	0.34957512565815	0.93826379179966	4.72133854419585	0.198728344306745	0.842475250672287	NA
PSPPH_2288	0	NA	NA	NA	NA	NA
PSPPH_2289	0.332791233160932	-3.31476709883827	4.96968539091553	-0.66699737269035	0.504773811627893	NA
PSPPH_2290	4.41197101143888	1.30880710721992	1.63875707004502	0.798658404679815	0.42448851187323	NA
PSPPH_2291	0.699150251316301	1.93820610967503	3.52799590984715	0.549378785917867	0.582745529451236	NA
nikB	1.35707806600715	1.18334243433349	2.63723005115999	0.448706563848306	0.653643349001168	NA
PSPPH_2293	5.62358523840397	0.34582525167672	1.28887033310307	0.268316558147564	0.788455661816522	NA
PSPPH_2295	15.3478396207437	-0.162896238677064	0.769632962633652	-0.211654446451513	0.832376629334051	0.923553244708834
PSPPH_2296	18.0623782459645	0.0863153105449571	0.727577272479785	0.118633874104905	0.905565427199293	0.954282554611913
PSPPH_2297	1.15276741534662	0.823475429732103	2.75976031511003	0.298386575538271	0.765408133839352	NA
PSPPH_2298	4.01331943347982	-0.146379354482117	1.47285757475031	-0.0993845956265884	0.920832913116406	NA
PSPPH_2299	7.22501273108739	0.413072315141545	1.14269352163479	0.361490029759324	0.717733156918828	NA
PSPPH_2300	11.5786342352897	-0.799471706392669	0.878199878943383	-0.910352785922225	0.36263648879046	NA
PSPPH_2301	2.37748367330616	1.10430896940046	2.04405731070535	0.540253428128878	0.589022271229862	NA
PSPPH_2302	9.13641832782013	-1.05632602135439	1.12018326090032	-0.942993935211453	0.345684005045985	NA
PSPPH_2303	18.3508147348676	-0.53762303808353	0.706595823460258	-0.760863594481419	0.446738545183956	0.690319886525555
PSPPH_2305	8.24144554825815	0.416973889020831	1.05482551401189	0.395301292471515	0.692620545672487	NA
PSPPH_2306	3.36452085965517	1.21842697895663	1.73414175877797	0.702610944456607	0.482298240087398	NA
PSPPH_2307	18.7137272701707	0.0505568507652189	0.718017040604187	0.0704117700642272	0.943865923344667	0.973384950609476
PSPPH_2308	1.01275095566799	2.46461107437332	3.05398588048902	0.807014560911681	0.419658094171404	NA
mexT	39.6532163603136	-1.15117684477219	0.476484894872453	-2.41597762523058	0.0156930256415638	0.0805514842179689
PSPPH_2310	45.2672795524464	-0.114077131608556	0.466824177969815	-0.244368516011037	0.80694542330846	0.910890935463448
PSPPH_2311	16.9183575782776	0.245560883889435	0.753417607529829	0.325929313882823	0.744477836391333	0.878275961919394
PSPPH_2312	0	NA	NA	NA	NA	NA
PSPPH_2313	4.49667870693234	-0.757222004851054	1.58869049510558	-0.476632803673147	0.633623620088756	NA
PSPPH_2314	4.52754892698928	0.770860195155893	1.50664499819628	0.511640231161784	0.608902823495448	NA
PSPPH_2315	2.51897472221997	3.79358090176802	2.2539927339081	1.68304930388595	0.0923655473007179	NA
PSPPH_2316	8.06020665195407	0.36889993013645	1.06968043474535	0.344869288204072	0.730192640217504	NA
pgm	75.1391233773831	0.56261031250062	0.371720373056067	1.51353101223688	0.130144829832491	0.346843720009033
ppiC1	9.53918981046345	-1.23900640942412	0.969522460259738	-1.27795534421367	0.201265172153074	NA
PSPPH_2319	49.5812318394436	-0.776658897967112	0.438071132842865	-1.77290590440639	0.0762443001312777	0.246199776423908
PSPPH_2320	19.627540388716	-0.0104245686138314	0.696564188049314	-0.0149656970494345	0.988059547105628	0.995158956257202
PSPPH_2321	3.48647820164584	-0.583818558943237	1.58479152889903	-0.368388238009336	0.712583766476554	NA
PSPPH_2322	4.43116154024812	0.716707717234394	1.51470001681572	0.473168092214783	0.636093260106539	NA
PSPPH_2323	18.8137998189011	-0.813686501575933	0.709746028607182	-1.14644741749767	0.251610072383898	0.50702665115787
ppiC2	18.8959537635266	-0.677580172204202	0.70369063467538	-0.962894969487233	0.335600234345401	0.593033908895997
PSPPH_2325	28.2532569582615	0.554580796096681	0.614300405483454	0.90278435623077	0.366640355384466	0.624907170021892
PSPPH_2326	12.546281528785	-0.859795303377298	0.83804343237007	-1.025955541404	0.304912540626874	NA
PSPPH_2327	14.564275903046	-0.613431785045528	0.853365171294957	-0.718838553153819	0.472240400232756	NA
gacA	48.1252648853157	-0.405196249825524	0.442635309977255	-0.915417818443687	0.359972327646676	0.618872249559235
uvrC	47.6807666499531	0.555371276523389	0.451418481599029	1.23028032559973	0.218592149186402	0.467961319844031
pgsA	20.6871675361293	-0.554407608877142	0.671247128250582	-0.825936656626078	0.40884002520355	0.664146713490006
PSPPH_2332	2.57138985790974	-1.05021835072313	1.84018308775479	-0.570714054330594	0.568193490310517	NA
PSPPH_2333	2.48540693722554	1.21188062140393	2.04245254185437	0.593345792163989	0.552949758803925	NA
PSPPH_2334	0	NA	NA	NA	NA	NA
PSPPH_2335	2.66409538314813	-0.0803615302406927	1.9758210303306	-0.0406724743825843	0.967557005691816	NA
PSPPH_2336	1.20027771383131	0.956294367360896	2.96374412794954	0.322664280746296	0.746949506192762	NA
PSPPH_2337	90.1385568211586	-1.4361238736796	0.328800206625517	-4.36777059363365	0.0000125521233843946	0.000206412695654489
PSPPH_2338	11.5749523737869	-0.614629827360402	0.904301071218631	-0.679673890612703	0.496710971638277	NA
PSPPH_2339	6.52174587557338	-1.1971939584973	1.27761977417343	-0.937050273248819	0.348732698531091	NA
PSPPH_2340	0.385549546964611	1.09780523014529	4.85437434675221	0.226147625157869	0.821086604390077	NA
PSPPH_2341	4.87187603732844	0.458282852632269	1.48474714841674	0.308660537331867	0.757579765573784	NA
PSPPH_2342	3.94525181641411	0.331808063104435	1.55009517612213	0.214056574212765	0.830502939620946	NA
PSPPH_2343	2.20262420344235	-0.79734685229422	1.94006728194887	-0.410989278419898	0.681080396449292	NA
PSPPH_2344	6.21608745099163	0.850229538143833	1.29611063928771	0.655985308947917	0.511833576765178	NA
PSPPH_2346	3.01622095918776	1.54345804969169	1.88429394119086	0.819117450813556	0.412719406413316	NA
PSPPH_2347	1.61026580492415	1.49119077690113	2.45783046424977	0.606710185503498	0.544043261470146	NA
PSPPH_2349	7.26466901389662	0.0958355671833064	1.11230943479116	0.0861590886364279	0.931339952262553	NA
hopV1	9.41595724328205	-0.794403033203144	0.99185930403894	-0.800923104686586	0.423176163416165	NA
PSPPH_2350	0	NA	NA	NA	NA	NA
shcV	3.72415727325636	-0.383982186642961	1.51405183408344	-0.25361231233897	0.799795083695722	NA
xylH	4.32294734770326	0.0458467594165264	1.51351065620016	0.0302916660868644	0.975834443023704	NA
xylG	3.21012714379135	-0.244744484885854	1.67075281857675	-0.146487548705345	0.883536518582784	NA
xylA	7.24263710608041	-0.449139685447538	1.14112672583823	-0.393593170046574	0.693881424557686	NA
xylR	4.66629016147716	-0.0906525308199222	1.48078461497255	-0.0612192549161533	0.951184595287249	NA
PSPPH_2358	2.18859012537107	2.02631455539517	2.25715462687921	0.897729615536706	0.36932971654735	NA
PSPPH_2359	1.59348191242693	0.298081693128624	2.42735406403282	0.122801076919693	0.902264621457667	NA
PSPPH_2360	31.9556765528137	-0.0216295320645595	0.545363829410768	-0.039660738204675	0.968363603406156	0.98500215329286
PSPPH_2361	2.80141427788925	-0.0197362163343971	1.86166155211226	-0.0106013986871052	0.99154146610689	NA
PSPPH_2362	2.11664128275814	1.95892107760455	2.23257185823877	0.877428007692396	0.380254206096453	NA
PSPPH_2363	2.05495309213271	1.25029955532666	2.33553881769017	0.535336662296711	0.592417079004425	NA
PSPPH_2364	2.29263216374323	1.05577113729187	2.09210370407828	0.504645699557715	0.61380770602178	NA
PSPPH_2365	3.16006639492517	-1.95702999515671	1.73616064616627	-1.12721711523537	0.259650695878033	NA
PSPPH_2366	7.23144440701609	1.24468057843639	1.19789367256595	1.03905764504976	0.298777927670776	NA
PSPPH_2367	2.27344163493399	2.07539545479565	2.1784599648919	0.952689279694262	0.340747526593652	NA
PSPPH_2368	0.578324320446917	1.68104233783297	4.21600668422331	0.39872857510487	0.690093210342963	NA
PSPPH_2369	1.2234410327688	-0.273460881651486	2.94985028775616	-0.0927033086345195	0.926139268422941	NA
PSPPH_2370	0.795537638057454	2.12710839304306	3.35403676067728	0.634193524048776	0.525954533346614	NA
PSPPH_2371	5.52479121535079	1.08595280805656	1.33756952285118	0.811885131579353	0.416857546793434	NA
PSPPH_2372	1.08469979828091	2.57917701003259	2.99090746300042	0.86233928730286	0.388500839376781	NA
PSPPH_2373	0.952337990233299	2.38189142375255	3.12216178175315	0.762898142457907	0.445524144105432	NA
PSPPH_2374	0.699150251316301	1.93820610967503	3.52799590984715	0.549378785917867	0.582745529451236	NA
PSPPH_2375	1.96990221852534	-1.18256103488832	2.1585218945621	-0.547856863471021	0.583790190131161	NA
baeS1	3.91565682154792	-0.729293236503183	1.48934628879715	-0.489673383543451	0.62436503921174	NA
baeS2	5.28407140068885	-0.932838904348845	1.31062943911547	-0.711748780020085	0.476620355239043	NA
PSPPH_2378	1.54985283948946	1.42976047550327	2.53466241434563	0.564083196015035	0.572697513594283	NA
PSPPH_2379	3.23206748702653	1.70801570082954	1.99329981471482	0.856878472681694	0.391512051168425	NA
PSPPH_2380	3.94652704160486	0.763828573111884	1.60945382789768	0.474588683360752	0.63508017391821	NA
PSPPH_2381	39.7446885976512	0.191706050131682	0.485482255408505	0.394877563486584	0.692933248991161	0.856736963404693
PSPPH_2383	20.2754727776373	-2.29933860337345	0.701302718929727	-3.27866774405568	0.00104298356317544	0.00920035831887206
PSPPH_2384	19.1613740480481	-1.56641120182122	0.68609801704236	-2.28307204351607	0.0224261250140498	0.103582668115809
PSPPH_2385	11.2824585418866	-1.96654887947212	0.920550714740989	-2.13627434967061	0.0326570583473619	NA
PSPPH_2386	1.38392324644741	-1.44773844457613	2.69866577950995	-0.536464520937834	0.591637549924572	NA
PSPPH_2387	0	NA	NA	NA	NA	NA
PSPPH_2388	1.55750749112047	0.224024269266367	2.40087474398573	0.0933094364158546	0.925657735616069	NA
PSPPH_2389	17.7186006894957	-0.440148862110179	0.732187279347011	-0.601142459757999	0.547745105165427	0.762996172400893
PSPPH_2390	3.43646970226809	1.27138612573215	1.74759214541666	0.727507347218611	0.466915216131372	NA
PSPPH_2391	105.003406048971	-0.620634821205351	0.311074693755418	-1.99513118123753	0.0460285743489177	0.173437230644295
PSPPH_2392	53.6859253447069	0.788949974759962	0.464339814006998	1.69907888783379	0.0893043207148924	0.271583002722002
PSPPH_2393	1.10389032709015	0.789063937492063	3.04892685946766	0.258800546507643	0.795789136186174	NA
PSPPH_2394	1.02428683284622	2.50221843807899	3.0986974592645	0.807506531687322	0.419374712921264	NA
PSPPH_2395	0.525566006643237	-1.17341262057008	4.06195870792034	-0.288878520178469	0.772674341699933	NA
PSPPH_2396	0.385549546964611	1.09780523014529	4.85437434675221	0.226147625157869	0.821086604390077	NA
PSPPH_2397	0.481936933705764	1.41826403040141	4.54413251507708	0.312108862515721	0.754957791419935	NA
PSPPH_2398	0.31360070435169	0.752662925622292	4.87294944451459	0.154457363900944	0.877249126410903	NA
PSPPH_2399	4.92727636609463	1.33709515961903	1.44113198081816	0.927808956720211	0.353506677135494	NA
PSPPH_2400	5.66063882134327	-3.98285944818809	1.51024199166496	-2.6372326224337	0.00835854904024633	NA
PSPPH_2402	20.0744904981671	-0.664171758223402	0.6755564408793	-0.983147695785301	0.32553475284444	0.585787126739871
modC	57.961666935236	-0.158550504811339	0.40254741454238	-0.393867899987833	0.69367857079046	0.856736963404693
modB	51.0994751748707	0.0213594736601243	0.433186568351459	0.0493077930403296	0.960674009125792	0.980781880397635
modA	213.934716177015	0.0620163589819389	0.225536469158	0.274972642843376	0.783337256283211	0.899354534062878
PSPPH_2406	19.6723531222632	0.0895097190004538	0.685688797871419	0.130539859012308	0.896139320990142	0.951419743657562
PSPPH_2407	7.20802947454572	-0.514123570514017	1.1337706517547	-0.453463466988078	0.650215044218939	NA
PSPPH_2408	16.6372848123801	0.700478757328307	0.758622792656791	0.923355802262602	0.355821816462708	0.614727184861643
PSPPH_2409	4.12776593790893	0.841576325539403	1.5599859180968	0.539476873333661	0.589557850359154	NA
PSPPH_2410	15.9605722086809	-0.28523752737595	0.783106496995953	-0.36423848923504	0.715679927863794	0.868097923428743
PSPPH_2411	1.63342912386164	0.660086006404776	2.45099090762306	0.269313935172823	0.787688109494849	NA
mets	2.15261570406461	1.99308257225668	2.23839383788712	0.89040746026088	0.373247138001803	NA
PSPPH_2413	2.30416804092146	1.11021656890791	2.34192550742195	0.474061435937843	0.635456097709017	NA
PSPPH_2414	1.04872537697445	2.52314709298104	3.01085085102567	0.838017961640811	0.4020206157918	NA
PSPPH_2415	2.77329387225825	0.790701512729637	1.94303390422651	0.406941696184351	0.684050810689719	NA
PSPPH_2416	3.14092811560436	2.60797198291208	2.00616870033011	1.29997640900436	0.193609054806622	NA
PSPPH_2417	1.68746266285606	3.21293401427153	2.54568877881433	1.26210793754921	0.206909949456954	NA
rhtC	0.735124672622762	2.02142557341529	3.49397422917096	0.578546217238393	0.562895403669772	NA
PSPPH_2419	3.9196818611646	2.00198809234093	1.75897537797923	1.13815583629196	0.255055416212859	NA
PSPPH_2420	4.93081441352794	-0.811263803356315	1.32419086426229	-0.612648693818223	0.540108653734421	NA
PSPPH_2421	12.9022883303719	-0.253506346551319	0.831656729079902	-0.3048208926678	0.760502568273669	NA
PSPPH_2422	3.86417373293499	-0.799167141227719	1.4854018859967	-0.538014088147922	0.590567322455654	NA
PSPPH_2423	0.62195339338439	-0.601339334405605	3.77846208546191	-0.15914923077284	0.873551301915126	NA
PSPPH_2424	0.542349899140456	1.57940721575161	3.93350697694051	0.401526481333477	0.688032545405405	NA
treS	18.5739101745365	0.388255844823062	0.710957386952831	0.546102835343099	0.584995250916522	0.78943705274769
PSPPH_2426	21.4399095720331	0.573053891155744	0.683181310764107	0.838802060487881	0.401580394269819	0.659168281244978
xylC	5.69680930620763	0.690619363925778	1.36936170081887	0.504336701919435	0.61402479050304	NA
PSPPH_2428	2.2130286694993	2.03482884678881	2.20497017243407	0.922837357270264	0.356091969588272	NA
PSPPH_2429	4.77401406135209	-0.935061929630158	1.35661264085031	-0.689262285691272	0.490658226864891	NA
PSPPH_2430	3.94794938135162	-0.139239985379731	1.6761664769079	-0.0830704988424496	0.933795483260868	NA
PSPPH_2432	12.065528255689	-0.635054225294311	0.862178814562909	-0.736569044109786	0.461384465763109	NA
PSPPH_2433	11.5580213667337	-0.27141784342908	0.8835712286856	-0.307182754052372	0.758704271627525	NA
vdh	11.717806911986	0.940929855290694	0.944816290806369	0.995886570168727	0.319305261262876	NA
fcs	6.43359169722765	1.54979015230292	1.33886955844178	1.15753632796507	0.247053306036328	NA
PSPPH_2436	4.83216420454422	1.65499865320921	1.52407853970921	1.08590115934903	0.277522723947375	NA
PSPPH_2437	12.6193617825192	-1.38136395978411	0.841623351967427	-1.64130897337265	0.100733294335829	NA
PSPPH_2438	6.45347889446323	-1.60873702019488	1.20893972210824	-1.33070077091142	0.183287489282523	NA
PSPPH_2439	13.9303485893019	-0.326717444307917	0.805713287225144	-0.405500876661875	0.685109374160659	NA
PSPPH_2440	11.5003059662365	-0.455230520873675	0.875795442545616	-0.519790922353383	0.603209307003604	NA
PSPPH_2441	0.192774773482306	0.115566906008363	4.92095527423604	0.0234846487253034	0.981263683651478	NA
PSPPH_2442	3.54689116708053	-0.530079338877896	1.56394689666023	-0.338936916598555	0.734657253292395	NA
PSPPH_2443	1.31344899306968	2.86193845305938	2.85263650412286	1.00326082517807	0.315735032266701	NA
PSPPH_2444	13.8905484924232	-0.78605301680142	0.801113032954143	-0.981201134505091	0.326493564826777	NA
PSPPH_2445	17.6596133642943	-1.69856306877721	0.748291373977155	-2.26992202215211	0.0232123146841474	0.105705309946271
PSPPH_2446	10.5462024581425	-1.63833926195449	0.935789298811222	-1.75075656885129	0.0799878506614049	NA
PSPPH_2447	9.26681154273722	-1.12794084055875	0.99155599038597	-1.13754629238808	0.255309983988249	NA
PSPPH_2448	6.84088222338299	1.75990723690177	1.31027251840245	1.34316122194758	0.179219775131899	NA
PSPPH_2450	0.723588795444532	1.96800489091759	3.541379177174	0.555717078702666	0.57840427942511	NA
oprE	5.0040384813316	-0.339419245548987	1.35432813338383	-0.250618175302125	0.802109328243247	NA
PSPPH_2452	1.50622376655198	3.05984182194502	2.73307627373726	1.11955961542227	0.262901473100469	NA
aspB	1.48943987405477	1.3647938853391	2.76461898273634	0.493664368891897	0.621543233066087	NA
PSPPH_2454	1.81310186634949	-1.53486895674494	2.40893411369406	-0.637156885287845	0.524022658172138	NA
accB1	0.289162160223458	0.688994271295258	4.8768755821737	0.141277803726164	0.887650483789268	NA
accC1	2.28497751211222	2.09869623773253	2.23258871914049	0.94002814747738	0.347203122828338	NA
PSPPH_2457	1.4534654527483	1.31190936255507	2.58305038358726	0.507891511095164	0.611529428287098	NA
PSPPH_2458	1.90580739158788	-0.249399885930132	2.1519281232154	-0.115896011228051	0.907734956973256	NA
PSPPH_2459	0.445962512399303	1.29423721632968	4.26013048539092	0.303802247552735	0.761278554326596	NA
PSPPH_2460	2.35304512917792	1.09811511856365	2.05896505222281	0.5333335392838	0.593802714667789	NA
PSPPH_2461	5.8035489095173	0.107585756325852	1.23999790932115	0.0867628529992848	0.930860015247507	NA
PSPPH_2462	2.45581194235935	-0.406118064793005	1.84736869967639	-0.219835956332997	0.825998915449489	NA
PSPPH_2463	0.429178619902085	-1.96619411004553	4.45334098874669	-0.441509894484608	0.658843899991662	NA
PSPPH_2464	1.22471625795954	0.972980671167001	2.68137481092387	0.362866342744437	0.716704730142202	NA
PSPPH_2465	5.61445599753776	-0.365689187827867	1.2611708964454	-0.289960059226357	0.771846793634963	NA
PSPPH_2466	4.94362551589691	-0.370153833248742	1.38239685519172	-0.267762351931427	0.788882251622394	NA
PSPPH_2467	4.44122282819116	-0.753799452224061	1.40611803102957	-0.536085474753582	0.591899478345083	NA
PSPPH_2468	2.96218742019334	0.157048833947471	1.71473313015393	0.0915879160352916	0.9270254527011	NA
PSPPH_2469	15.2417341241735	1.06051007674713	0.810978283661936	1.30769232433505	0.190977687820693	0.431283069746035
PSPPH_2470	19.5996263588414	-1.07344338033322	0.688188885715636	-1.55980923640893	0.118804968117551	0.328998373248601
PSPPH_2471	56.0353937896481	-0.154638087453677	0.40805562633213	-0.378963252739988	0.704715152163098	0.863823509963351
PSPPH_2472	6.75559597112512	0.157583007041196	1.2561694963826	0.125447248556018	0.900169484581076	NA
PSPPH_2473	5.07642206663946	2.04091331651567	1.53773886197682	1.32721710231866	0.184436876606898	NA
vanB	11.4993183691847	0.750684149941598	0.91895838782377	0.816885900262937	0.413993636147684	NA
vanA	57.3460167939199	1.33600950179707	0.438247483650076	3.04852749106445	0.00229965870815578	0.0173059062105283
PSPPH_2476	31.1717663565155	-0.1672681587122	0.566908712250698	-0.295053074855958	0.767953335552683	0.889409301812278
PSPPH_2477	109.163369681616	-0.384511748003557	0.29924174047681	-1.28495358766086	0.198808503158766	0.443572740716042
PSPPH_2478	47.8646185583256	-0.00518624863388467	0.45891704552002	-0.0113010590574336	0.99098325138517	0.99546733849551
galE	8.13833555696281	-0.612041514109311	1.04617751116321	-0.585026448741765	0.558529932802714	NA
PSPPH_2480	3.30778975572325	0.376956538262311	1.7160283596106	0.219668011983117	0.826129718904454	NA
glf	12.3395282272064	-0.733799154878191	0.94784939805238	-0.774172728690851	0.438828653148647	NA
PSPPH_2482	4.37967845163519	0.57102992380261	1.44864059121767	0.39418329657781	0.693445716843362	NA
PSPPH_2483	48.6465079120048	-0.108561755478849	0.440849125792707	-0.246256029846129	0.805484045077595	0.910840132767029
PSPPH_2484	0.927899446105067	2.35909727906245	3.20806502343936	0.735364545863619	0.462117508074619	NA
PSPPH_2485	7.45494558648587	0.993393143723803	1.21082592987349	0.820426057300897	0.411973265958685	NA
PSPPH_2486	10.5302520364292	0.040599562765317	0.956884711304868	0.0424288969043647	0.966156792686624	NA
PSPPH_2487	21.9142021663064	-1.23520372626082	0.65967077004864	-1.87245484011629	0.0611437040958195	0.213482080879768
PSPPH_2488	5.46678488622812	0.278602225760695	1.31024224634664	0.212634134288925	0.831612344914442	NA
PSPPH_2489	11.7341560617882	0.253153216025891	0.928218676839906	0.272730146831072	0.785060659063399	NA
PSPPH_2490	12.9731057618635	0.218172736004992	0.845122775656975	0.258155077923904	0.796287225686747	NA
PSPPH_2491	4.28456629008478	0.914083149697353	1.53706357877403	0.594694430549471	0.552047745372139	NA
argD1	2.5521993291005	-0.275096328491944	1.82085239684045	-0.15108107003582	0.879911765008037	NA
PSPPH_2493	57.0976423276269	1.14723772620091	0.434146280770546	2.64251423313988	0.00822930064261473	0.0475538656505163
PSPPH_2494	10.7243935996832	0.075915730790804	0.941363147896707	0.0806444685671231	0.93572470054793	NA
polB	22.120801341617	0.244432216104534	0.651026665685617	0.375456535020903	0.707320965982435	0.864733534372347
PSPPH_2496	11.5960592462383	-1.80094806266296	0.89293856685002	-2.01687790126042	0.0437082567629057	NA
PSPPH_2497	37.8011412668962	-0.0186152374219977	0.500322796247033	-0.0372064546361515	0.970320392121983	0.985863281698308
PSPPH_2498	9.79002316255686	0.422019474530167	0.978898753069387	0.4311165717669	0.666383611638629	NA
PSPPH_2499	16.3589721731071	-0.859188797749621	0.744779652433733	-1.15361475698488	0.248658145580063	0.50482154601316
PSPPH_2500	0.34957512565815	0.93826379179966	4.72133854419585	0.198728344306745	0.842475250672287	NA
PSPPH_2501	2.42896676191909	1.6336750846612	2.14593810033126	0.761287142629608	0.4464855784523	NA
PSPPH_2502	0.927899446105067	2.35909727906245	3.20806502343936	0.735364545863619	0.462117508074619	NA
PSPPH_2503	4.25644588445378	1.70560415152469	1.61937450360384	1.05324873753968	0.292227006554219	NA
galM	16.0639208791133	-0.25459477195968	0.763072922919268	-0.333644091295604	0.738648142829247	0.87698052971899
PSPPH_2505	4.03775797760805	-0.144603358886543	1.4658564701738	-0.0986476928872839	0.921418001220769	NA
abP	16.049886801042	0.141042247908067	0.770707249237497	0.183003660660527	0.854795146333715	0.931761056884077
PSPPH_2507	12.0532041455034	0.859633866965502	0.901656164554126	0.953394321205131	0.340390317612997	NA
araH	5.24087707044632	1.4579573723517	1.41619191875504	1.02949137969476	0.30324882849055	NA
PSPPH_2509	60.6997223697067	-0.593327189540914	0.388613380099865	-1.52678013656772	0.126815692497259	0.342633879120382
PSPPH_2510	2.35304512917792	1.09811511856365	2.05896505222281	0.5333335392838	0.593802714667789	NA
PSPPH_2512	2.29263216374323	1.05577113729187	2.09210370407828	0.504645699557715	0.61380770602178	NA
PSPPH_2513	0	NA	NA	NA	NA	NA
PSPPH_2514	32.4893029508888	-0.673785507297391	0.526437363088399	-1.27989682066744	0.200581425946154	0.445662150726066
PSPPH_2515	18.5800542223263	-0.145721746899388	0.711674825089945	-0.204758889540558	0.837760507816655	0.925287725051231
PSPPH_2516	0.445962512399303	1.29423721632968	4.26013048539092	0.303802247552735	0.761278554326596	NA
PSPPH_2517	3.76140691975356	0.140907690696614	1.59624820976286	0.088274298342078	0.929658666146624	NA
PSPPH_2518	0.289162160223458	0.688994271295258	4.8768755821737	0.141277803726164	0.887650483789268	NA
PSPPH_2519	0.385549546964611	1.09780523014529	4.85437434675221	0.226147625157869	0.821086604390077	NA
PSPPH_2520	3.84489163954471	0.241511273279078	1.72544932735259	0.139970075881414	0.888683633587989	NA
PSPPH_2521	5.36410963762773	0.586803926953965	1.32258598818434	0.44367922554475	0.657274517271435	NA
PSPPH_2522	0.332791233160932	-3.31476709883827	4.96968539091553	-0.66699737269035	0.504773811627893	NA
PSPPH_2523	13.3625758494679	-0.455259858199881	0.836187158179956	-0.544447321088737	0.586133689659359	NA
PSPPH_2524	0.971528519042541	0.505534825770789	2.94230507659569	0.171815910522679	0.863582256749981	NA
PSPPH_2525	0.778753745560235	-0.015026936941007	3.19067022194865	-0.00470964903788444	0.996242257637495	NA
PSPPH_2526	0.192774773482306	0.115566906008363	4.92095527423604	0.0234846487253034	0.981263683651478	NA
PSPPH_2527	1.10389032709015	0.789063937492063	3.04892685946766	0.258800546507643	0.795789136186174	NA
PSPPH_2528	1.06026125415268	2.55450555202822	3.33841599467015	0.765184912876808	0.444161442296276	NA
PSPPH_2529	1.34426696363818	0.051517924891864	2.62898188401652	0.0195961505878297	0.984365534630749	NA
PSPPH_2530	1.9046759804666	3.38189479474565	2.43874771197052	1.38673417432469	0.165522835772281	NA
PSPPH_2531	0.192774773482306	0.115566906008363	4.92095527423604	0.0234846487253034	0.981263683651478	NA
PSPPH_2532	0.718340780125543	-0.19420203591648	3.56698756944854	-0.0544442704482159	0.956581208419435	NA
PSPPH_2533	0.0963873867411528	-0.665408379663276	4.98020137814692	-0.133610737626611	0.893710392928077	NA
PSPPH_2534	0.93555409773608	0.400968921394146	2.95624200598649	0.13563467421888	0.892110092680626	NA
PSPPH_2535	0.445962512399303	1.29423721632968	4.26013048539092	0.303802247552735	0.761278554326596	NA
PSPPH_2536	0	NA	NA	NA	NA	NA
PSPPH_2537	1.65389487786162	0.368907512795757	2.35092402253214	0.156920219139372	0.875307724699622	NA
PSPPH_2538	1.67067877035884	1.54994339536052	2.40793188497551	0.643682408556287	0.519781399494647	NA
PSPPH_2539	35.9279799254244	-0.72932864202489	0.506851739157539	-1.43893881717194	0.150167858292087	0.38136050952347
PSPPH_2540	14.4831585044743	-0.0246805565325416	0.812211591645102	-0.0303868558223259	0.975758527550489	NA
PSPPH_2541	0	NA	NA	NA	NA	NA
PSPPH_2542	1.47790399687654	1.32461473343421	2.50366386835964	0.529070515485002	0.596756534015984	NA
PSPPH_2543	2.34264066312098	-1.55962400073066	1.88735805200436	-0.826353006560868	0.408603872864852	NA
mqo2	376.504197183394	0.0452235316414091	0.174489016972363	0.259176952372722	0.795498713022263	0.906900768337101
PSPPH_2546	5.95858374383247	-1.17074977673086	1.32288068350146	-0.885000281077553	0.376156479764181	NA
PSPPH_2547	7.49179980538073	-1.92598647614196	1.10561929139428	-1.74199789306601	0.0815088129368844	NA
PSPPH_2548	14.5716396260515	-0.904753742985617	0.785259287091282	-1.15217197409656	0.249250411787574	NA
PSPPH_2549	6.51148522358589	-0.859845415015497	1.15228826512414	-0.746206865972778	0.455542461172789	NA
