gene2748	3	1	2
gene2749	3	3	0
gene2750	1	1	0
gene2751	36	18	18
gene2752	7	4	3
gene2753	9	2	7
gene2754	6	5	1
gene2755	1	1	0
gene2756	15	6	9
gene2757	6	5	1
gene2758	36	17	19
gene2759	22	7	15
gene2760	21	13	8
gene2761	18	7	11
gene2762	21	8	13
gene2763	21	15	6
gene2764	9	8	4
gene2765	2	0	5
gene2766	4	2	2
gene2768	49	19	30
gene2769	0	0	0
gene2770	4	3	1
gene2771	0	0	0
gene2772	0	0	0
gene2773	6	2	4
gene2774	6	5	1
gene2775	7	4	3
gene2776	10	3	7
gene2777	10	5	5
gene2778	8	3	5
gene2779	2	2	0
gene2780	0	0	0
gene2781	47	28	19
gene2782	17	5	13
gene2783	2	2	1
gene2784	9	5	4
gene2785	16	8	8
gene2786	1	0	1
gene2787	4	3	1
gene2788	3	2	1
gene2789	0	0	0
gene2790	1	0	1
gene2791	1	1	0
gene2792	28	12	16
gene2793	16	10	7
gene2794	71	44	28
gene2795	23	10	13
gene2797	5	1	4
gene2798	4	3	1
gene2799	0	0	0
gene2800	0	0	0
gene2801	0	1	0
gene2802	1	1	1
gene2803	17	8	9
gene2804	3	2	1
gene2805	1	1	0
gene2806	8	2	6
gene2807	4	2	2
gene2808	2	0	2
gene2809	0	0	0
gene2810	3	2	1
gene2811	13	4	9
gene2812	14	3	11
gene2813	0	0	0
gene2814	5	1	4
gene2815	29	15	14
gene2816	0	0	0
gene2817	2	0	2
gene2819	6	3	5
gene2820	4	5	1
gene2821	4	3	1
gene2822	0	0	0
gene2824	0	0	0
gene2825	9	3	8
gene2826	208	101	109
gene2827	0	0	0
gene2828	23	10	13
gene2829	13	6	7
gene2830	17	10	7
gene2831	18	7	11
gene2833	7	3	4
gene2834	21	10	11
gene2835	3	3	0
gene2836	2	0	2
gene2837	1	0	1
gene2838	0	0	0
gene2839	7	2	5
gene2840	4	0	4
gene2841	8	2	6
gene2842	6	2	4
gene2843	24	16	12
gene2844	29	22	11
gene2845	4	5	3
gene2846	4	5	3
gene2847	3	1	2
gene2848	0	0	0
gene2849	4	0	4
gene2850	4	3	1
gene2851	27	18	9
gene2852	3	2	1
gene2853	2	1	1
gene2854	4	3	1
gene2855	0	0	0
gene2856	4	3	1
gene2857	7	2	5
gene2858	3	2	1
gene2859	11	6	5
gene2860	23	12	11
gene2861	17	8	9
gene2862	61	26	35
gene2863	15	9	6
gene2864	17	9	14
gene2865	5	8	5
gene2866	0	2	0
gene2867	30	16	14
gene2868	9	4	5
gene2869	2	1	5
gene2870	24	15	13
gene2871	21	11	10
gene2872	2	1	2
gene2873	0	1	0
gene2874	27	16	11
gene2875	5	3	2
gene2877	1	1	0
gene2878	1	0	1
gene2879	2	2	1
gene2880	16	8	9
gene2881	6	3	3
gene2882	218	117	101
gene2883	26	14	12
gene2884	28	18	10
gene2885	27	16	11
gene2886	7	3	4
gene2887	12	8	4
gene2889	1	0	1
gene2890	5	4	1
gene2891	1	1	0
gene2892	31	15	16
gene2893	17	7	10
gene2894	13	5	10
gene2895	20	13	10
gene2896	4	3	2
gene2897	0	0	0
gene2898	30	21	9
gene2899	61	32	29
gene2900	2	1	1
gene2901	46	24	22
gene2902	12	3	9
gene2903	7	1	6
gene2904	8	5	3
gene2905	1	0	1
gene2906	10	3	7
gene2907	13	6	7
gene2908	56	35	21
gene2909	100	53	48
gene2910	10	4	7
gene2911	4	0	4
gene2912	6	2	4
gene2913	27	11	16
gene2914	5	4	1
gene2915	6	1	5
gene2916	4	2	2
gene2917	6	2	4
gene2918	5	4	1
gene2919	16	14	6
gene2920	25	15	14
gene2921	3	2	1
gene2922	10	3	7
gene2923	15	6	9
gene2924	1	1	0
gene2926	1	1	0
gene2927	4	1	3
gene2928	1	0	1
gene2929	37	19	18
gene2930	12	6	6
gene2931	9	5	4
gene2932	35	18	17
gene2933	32	19	13
gene2934	11	6	5
gene2935	23	9	14
gene2936	28	14	14
gene2937	17	11	6
gene2938	9	4	5
gene2939	14	6	8
gene2940	5	4	1
gene2941	2	1	1
gene2942	2	0	2
gene2943	17	5	12
gene2944	3	2	1
gene2945	30	22	8
gene2946	18	17	18
gene2947	12	18	11
gene2948	10	5	5
gene2949	9	3	6
gene2950	23	15	12
gene2951	3	2	5
gene2952	0	0	0
gene2953	3	1	2
gene2954	11	4	7
gene2955	8	5	3
gene2956	1	1	0
gene2957	11	9	3
gene2958	17	12	6
gene2959	5	2	3
gene2960	9	8	1
gene2961	7	3	4
gene2962	10	3	7
gene2963	9	8	1
gene2964	29	17	12
gene2965	1	1	0
gene2966	43	18	25
gene2967	2	0	2
gene2968	25	9	18
gene2969	36	26	14
gene2970	4	2	4
gene2971	4	2	3
gene2972	23	12	12
gene2973	64	31	33
gene2974	1	1	0
gene2975	3	3	0
gene2976	12	4	8
gene2977	4	3	2
gene2978	3	2	2
gene2979	1	0	1
gene2980	1	0	1
gene2981	1	1	0
gene2982	3	1	2
gene2983	10	5	5
gene2984	0	0	0
gene2985	30	10	20
gene2986	14	8	6
gene2988	10	4	6
gene2989	1	0	1
gene2990	1	1	0
gene2991	4	0	4
gene2992	2	0	2
gene2993	12	8	4
gene2994	2	0	2
gene2995	3	0	3
gene2996	8	8	2
gene2997	9	9	2
gene2998	1	1	0
gene2999	2	1	1
gene3000	15	6	9
gene3001	9	5	4
gene3002	6	2	4
gene3003	18	9	9
gene3004	52	29	23
gene3005	2	2	0
gene3006	28	15	15
gene3007	12	7	7
gene3008	25	8	17
gene3009	13	10	3
gene3010	7	3	4
gene3011	125	76	51
gene3012	5	2	5
gene3014	0	0	0
gene3015	15	9	6
gene3016	40	20	27
gene3017	7	7	7
gene3018	4	1	3
gene3019	8	5	3
gene3020	14	12	2
gene3021	8	5	3
gene3022	18	9	9
gene3023	9	6	4
gene3024	12	8	5
gene3025	46	20	31
gene3026	75	44	36
gene3027	6	3	3
gene3028	15	8	7
gene3029	6	1	5
gene3030	8	6	2
gene3032	5	4	4
gene3033	6	5	4
gene3034	12	4	8
gene3036	6	3	3
gene3037	27	15	12
gene3038	27	12	17
gene3039	9	7	4
gene3040	19	12	7
gene3041	31	12	19
gene3042	49	29	20
gene3043	12	5	7
gene3044	552	280	272
gene3045	228	118	110
gene3046	57	34	23
gene3047	69	40	31
gene3048	17	9	10
gene3049	9	4	5
gene3050	7	1	6
gene3051	11	8	3
gene3052	41	22	19
gene3054	18	12	7
gene3055	8	4	5
gene3056	76	43	33
gene3057	5	1	4
gene3058	7	3	4
gene3059	18	7	11
gene3060	8	1	7
gene3061	7	2	5
gene3062	10	3	7
gene3063	18	10	8
gene3064	32	21	11
gene3065	33	15	18
gene3066	69	40	29
gene3068	35	13	22
gene3069	17	9	8
gene3070	11	9	2
gene3072	205	92	113
gene3073	20	14	7
gene3074	14	5	10
gene3075	4	2	2
gene3077	13	8	5
gene3079	119	63	56
gene3081	22	13	19
gene3082	27	19	18
gene3083	5	2	3
gene3084	11	5	6
gene3085	10	5	5
gene3086	1	0	1
gene3087	2	2	0
gene3088	30	21	9
gene3090	178	93	85
gene3091	280	127	153
gene3092	7	2	5
gene3093	63	29	34
gene3094	63	28	35
gene3095	187	90	97
gene3096	18	10	8
gene3097	18	7	11
gene3098	115	58	58
gene3099	954	493	462
gene3100	85	43	42
gene3101	8	3	5
gene3102	1121	556	565
gene3103	24	13	11
gene3104	69	27	42
gene3105	34	21	13
gene3106	280	128	152
gene3107	108	48	60
gene3108	25	8	17
gene3109	18	10	8
gene3110	90	47	43
gene3111	83	47	36
gene3112	435	203	232
gene3113	822	396	426
gene3114	147	75	72
gene3115	511	271	240
gene3116	1238	641	597
gene3117	195	111	84
gene3118	102	51	51
gene3119	81	31	50
gene3120	28	12	16
gene3121	366	195	171
gene3122	319	172	147
gene3123	291	145	146
gene3124	7	2	5
gene3125	4	1	4
gene3126	15	10	6
gene3127	2	2	0
gene3128	11	3	8
gene3129	18	8	10
gene3130	2	1	1
gene3131	3	1	2
gene3132	24	6	18
gene3138	41	22	19
gene3139	21	15	20
gene3140	199	117	96
gene3141	7	2	5
gene3142	5	2	3
gene3143	3	1	2
gene3144	7	4	3
gene3145	2	2	0
gene3146	11	8	3
gene3147	0	0	0
gene3148	0	0	0
gene3149	0	0	0
gene3150	1	1	0
gene3151	4	3	1
gene3152	1	0	1
gene3153	3	0	3
gene3155	113	60	53
gene3156	0	0	0
gene3157	2	1	1
gene3158	27	17	10
gene3159	12	6	6
gene3160	51	32	33
gene3161	34	27	21
gene3162	198	97	101
gene3163	91	46	45
gene3164	58	28	31
gene3165	17	8	10
gene3167	19	8	11
gene3168	13	5	8
gene3169	1	0	1
gene3170	5	3	3
gene3171	39	16	24
gene3172	14	8	8
gene3173	26	11	17
gene3174	89	43	46
gene3175	14	12	2
gene3177	9	6	3
gene3178	0	0	0
gene3179	13	22	15
gene3180	48	32	40
gene3181	3	1	3
gene3182	5	3	3
gene3183	30	17	13
gene3184	73	39	34
gene3185	3	0	3
gene3186	7	4	3
gene3187	4	2	2
gene3188	42	21	21
gene3189	19	8	11
gene3190	6	3	3
gene3191	3	2	1
gene3192	3	0	3
gene3193	17	11	6
gene3194	5	3	2
gene3197	36	22	17
gene3198	18	7	14
gene3199	16	6	10
gene3200	15	7	8
gene3201	36	28	22
gene3202	84	45	53
gene3203	108	43	65
gene3204	172	80	92
gene3205	35	21	14
gene3206	31	27	15
gene3207	9	6	14
gene3208	64	32	32
gene3209	346	157	189
gene3210	23	11	12
gene3211	510	274	236
gene3212	1334	683	651
gene3213	10	6	6
gene3214	14	9	7
gene3215	57	32	27
gene3216	149	80	71
gene3217	161	94	75
gene3218	57	34	31
gene3219	4	2	2
gene3220	0	0	0
gene3221	12	5	7
gene3222	29	16	15
gene3223	34	23	13
gene3224	6	4	2
gene3225	16	9	7
gene3226	12	3	9
gene3227	25	11	14
gene3228	20	6	14
gene3229	7	5	2
gene3230	10	8	2
gene3231	17	13	4
gene3232	17	7	10
gene3233	8	2	6
gene3234	8	3	6
gene3235	6	3	4
gene3236	1	0	1
gene3237	9	5	4
gene3238	5	2	3
gene3239	6	1	5
gene3240	227	118	109
gene3241	56	33	23
gene3242	6	8	8
gene3243	52	28	34
gene3244	20	9	11
gene3245	86	51	35
gene3246	24	19	18
gene3247	140	71	82
gene3248	92	44	48
gene3249	21	14	16
gene3250	19	13	15
gene3251	41	33	26
gene3252	481	251	248
gene3253	42	24	18
gene3254	7	6	1
gene3255	5	4	1
gene3256	9	1	8
gene3257	17	3	15
gene3258	27	10	18
gene3259	68	36	32
gene3260	83	39	44
gene3261	170	82	88
gene3262	22	5	17
gene3263	8	3	5
gene3264	54	34	20
gene3265	37	18	19
gene3266	25	11	14
gene3267	4	2	2
gene3268	33	19	16
gene3269	8	3	7
gene3270	22	9	13
gene3271	7	4	3
gene3272	5	9	6
gene3273	43	25	28
gene3274	30	14	16
gene3275	16	10	6
gene3276	45	23	22
gene3277	5	8	5
gene3278	47	22	33
gene3279	10	4	6
gene3280	4	2	2
gene3281	35	20	24
gene3282	31	21	19
gene3284	24	12	12
gene3285	51	30	21
gene3286	23	13	12
gene3287	20	7	15
gene3288	5	1	4
gene3289	7	6	1
gene3290	9	4	5
gene3291	21	14	7
gene3292	29	19	10
gene3293	6	6	0
gene3294	13	8	5
gene3295	39	27	12
gene3296	2	0	2
gene3297	9	6	3
gene3298	10	3	7
gene3299	4	3	1
gene3300	28	12	16
gene3301	1	1	0
gene3302	26	15	11
gene3303	56	27	35
gene3304	16	9	13
gene3305	13	6	7
gene3306	36	19	17
gene3307	28	19	9
gene3308	19	13	6
gene3309	5	1	4
gene3310	7	6	1
gene3311	23	11	12
gene3312	10	8	2
gene3313	1	0	1
gene3314	14	9	5
gene3315	8	4	4
gene3316	8	4	4
gene3317	20	11	9
gene3318	14	7	7
gene3319	21	18	12
gene3320	70	32	47
gene3322	5	3	2
gene3323	0	0	0
gene3324	11	5	6
gene3325	11	5	6
gene3326	55	20	35
gene3327	18	7	11
gene3328	340	191	149
gene3329	0	0	0
gene3330	5	1	4
gene3331	1	0	1
gene3332	0	0	0
gene3333	3	1	2
gene3334	12	10	2
gene3335	3	2	1
gene3336	12	9	3
gene3337	3	2	4
gene3338	31	18	16
gene3339	19	10	9
gene3340	9	4	5
gene3341	0	0	0
gene3342	34	21	14
gene3343	5	2	4
gene3344	9	1	8
gene3345	12	8	4
gene3346	29	15	14
gene3347	11	3	8
gene3348	21	11	10
gene3349	0	0	0
gene3350	11	7	4
gene3351	172	91	95
gene3352	20	21	13
gene3353	111	71	40
gene3354	47	25	22
gene3355	13	9	4
gene3356	23	14	9
gene3357	10	4	6
gene3358	14	8	6
gene3359	12	9	3
gene3360	5	1	4
gene3361	24	9	15
gene3362	132	80	52
gene3363	85	45	40
gene3364	41	22	19
gene3365	62	33	29
gene3366	22	11	11
gene3367	23	12	11
gene3368	3	2	1
gene3369	6	3	3
gene3370	2	1	1
gene3371	2	0	2
gene3372	2	0	2
gene3373	1	0	1
gene3374	5	3	2
gene3375	2	0	2
gene3376	0	0	0
gene3377	40	26	14
gene3378	30	11	19
gene3379	38	17	21
gene3380	4	1	3
gene3381	0	0	0
gene3382	6	2	4
gene3383	9	7	2
gene3384	9	6	3
gene3385	22	13	9
gene3386	1	0	1
gene3387	5	3	2
gene3388	5	4	1
gene3389	199	102	97
gene3390	7	2	5
gene3391	28	11	17
gene3392	402	207	195
gene3393	5	2	3
gene3394	18	8	10
gene3395	93	45	48
gene3396	165	87	78
gene3397	24	12	12
gene3398	21	5	16
gene3399	30	14	16
gene3400	8	2	6
gene3401	4	3	1
gene3402	6	3	3
gene3403	7	4	3
gene3404	2	2	0
gene3405	2	1	1
gene3406	9	3	6
gene3407	17	7	10
gene3408	12	7	5
gene3409	2	0	2
gene3410	3	2	1
gene3411	29	12	17
gene3412	23	11	15
gene3413	6	5	4
gene3414	52	28	24
gene3415	96	51	52
gene3416	6	4	9
gene3417	52	27	25
gene3418	50	20	30
gene3419	69	40	29
gene3420	54	28	26
gene3421	57	24	33
gene3422	3	2	1
gene3423	3	2	1
gene3424	15	10	5
gene3425	14	7	7
gene3426	6	4	2
gene3427	11	4	7
gene3428	0	0	0
gene3429	7	2	5
gene3430	19	10	9
gene3431	70	32	38
gene3432	195	102	100
gene3433	26	20	13
gene3434	36	13	23
gene3435	7	5	2
gene3436	2	0	2
gene3437	6	1	5
gene3438	3	3	0
gene3439	14	2	12
gene3440	9	3	6
gene3441	23	8	15
gene3443	0	0	0
gene3445	1	1	0
gene3446	1	1	0
gene3447	10	5	8
gene3448	140	72	71
gene3449	16	8	8
gene3450	24	16	8
gene3451	6	4	2
gene3452	2	0	2
gene3453	0	0	0
gene3454	1	0	1
gene3455	7	2	5
gene3456	14	7	9
gene3457	45	13	34
gene3458	111	46	65
gene3460	15	10	5
gene3461	3	1	4
gene3462	11	6	7
gene3463	1019	510	558
gene3464	89	60	78
gene3466	11	4	7
gene3467	27	12	15
gene3468	24	16	8
gene3469	9	6	3
gene3470	67	35	32
gene3471	27	13	14
gene3472	69	31	38
gene3473	18	10	8
gene3474	10	4	6
gene3475	13	6	7
gene3476	3	0	3
gene3477	12	5	7
gene3478	40	15	25
gene3479	6	3	3
gene3480	45	24	25
gene3481	20	18	6
gene3482	0	0	0
gene3483	11	5	6
gene3484	5	2	3
gene3485	9	6	3
gene3486	5	2	3
gene3487	7	5	2
gene3488	30	15	15
gene3489	9	7	2
gene3490	8	5	3
gene3491	137	68	69
gene3492	9	7	2
gene3493	7	3	4
gene3494	0	0	0
gene3495	0	0	0
gene3497	25	18	7
gene3499	1	1	0
gene3500	2	0	2
gene3501	2	0	2
gene3502	0	0	0
gene3504	2	1	1
gene3505	0	0	0
gene3506	118	58	60
gene3507	39	19	20
gene3508	6	2	4
gene3512	35	16	19
gene3513	530	267	263
gene3514	884	445	439
gene3515	320	144	176
gene3516	188	124	86
gene3517	88	62	48
gene3518	64	32	32
gene3519	167	77	90
gene3520	239	104	135
gene3521	183	99	84
gene3522	142	72	70
gene3523	523	283	240
gene3524	44	19	25
gene3525	69	35	34
gene3526	88	54	34
gene3527	21	8	13
gene3528	48	24	24
gene3529	269	115	154
gene3530	180	98	82
gene3531	34	19	19
gene3532	112	68	48
gene3533	8	5	3
gene3534	23	7	16
gene3535	4	2	2
gene3536	59	23	36
gene3537	13	6	7
gene3538	34	17	17
gene3539	1	1	0
gene3540	122	64	58
gene3541	8	2	6
gene3542	38	22	16
gene3543	37	15	22
gene3544	53	33	20
gene3545	43	18	25
gene3546	29	11	18
gene3547	28	16	12
gene3548	14	7	7
gene3549	60	26	34
gene3550	12	10	5
gene3551	1	6	4
gene3552	36	23	34
gene3553	31	22	25
gene3554	18	14	7
gene3555	50	29	24
gene3556	116	58	58
gene3557	40	17	23
gene3558	18	13	5
gene3559	2	1	1
gene3560	2126	1044	1082
gene3561	4	3	1
gene3562	1178	585	593
gene3563	11	3	8
gene3564	15	9	6
gene3565	47	26	21
gene3566	21	10	11
gene3567	7	4	3
gene3568	6	5	1
gene3569	7	4	3
gene3570	15	5	10
gene3571	17	8	9
gene3572	62	31	31
gene3573	3	1	2
gene3574	57	27	30
gene3575	20	12	8
gene3576	47	24	23
gene3577	6	4	2
gene3578	53	28	25
gene3579	48	24	24
gene3580	0	0	0
gene3581	0	0	0
gene3582	10	4	7
gene3583	0	0	1
gene3584	0	0	0
gene3585	0	0	0
gene3586	0	0	0
gene3587	14	5	9
gene3588	12	7	5
gene3589	17	9	8
gene3590	50	22	28
gene3591	62	36	26
gene3592	19	10	9
gene3593	62	33	29
gene3594	37	17	20
gene3595	112	54	58
gene3596	77	40	37
gene3597	437	223	214
gene3598	93	48	45
gene3599	30	16	14
gene3600	37	20	17
gene3601	37	16	21
gene3602	86	49	37
gene3603	2	1	1
gene3604	19	13	11
gene3605	22	13	14
gene3607	9	6	9
gene3608	14	9	11
gene3609	2	1	1
gene3610	3	2	1
gene3611	3	1	2
gene3612	8	4	4
gene3613	34	17	17
gene3614	2	0	2
gene3615	4	3	1
gene3616	1	1	0
gene3617	8	2	8
gene3618	39	17	24
gene3619	16	6	10
gene3620	26	10	16
gene3621	9	1	8
gene3622	8	3	5
gene3627	65	37	31
gene3628	86	42	47
gene3629	107	59	52
gene3630	41	22	24
gene3631	34	18	17
gene3632	43	22	21
gene3633	272	128	144
gene3634	487	233	254
gene3635	109	64	46
gene3636	203	93	111
gene3637	21	11	10
gene3638	42	22	23
gene3639	3	5	1
gene3641	3	1	2
gene3642	0	0	0
gene3643	4	0	4
gene3644	9	4	5
gene3645	32	22	13
gene3646	21	12	12
gene3647	14	5	9
gene3648	20	12	8
gene3649	42	20	22
gene3650	367	175	192
gene3651	20	10	10
gene3652	11	7	4
gene3653	13	10	3
gene3654	32	19	19
gene3655	122	68	60
gene3656	44	24	20
gene3657	4	1	3
gene3658	91	48	43
gene3659	52	24	28
gene3660	47	25	22
gene3661	30	11	19
gene3662	15	18	20
gene3663	71	47	47
gene3664	2664	1324	1340
gene3665	435	223	212
gene3666	126	71	55
gene3667	271	126	145
gene3668	307	155	152
gene3669	1039	543	496
gene3670	139	59	80
gene3671	80	33	47
gene3672	113	60	53
gene3673	75	29	46
gene3674	77	35	42
gene3675	41	25	28
gene3676	72	47	37
gene3677	42	20	22
gene3678	62	34	28
gene3679	27	10	17
gene3680	138	73	65
gene3681	161	86	75
gene3682	519	246	273
gene3683	44	27	17
gene3684	17	15	10
gene3685	47	23	32
gene3686	12	6	7
gene3687	8	3	6
gene3688	17	7	10
gene3689	4	2	2
gene3690	33	15	18
gene3691	341	192	149
gene3692	14	6	8
gene3693	1	1	0
gene3694	19	13	6
gene3695	15	8	7
gene3696	9	4	5
gene3697	26	14	12
gene3698	7	6	1
gene3699	30	11	19
gene3700	25	10	15
gene3701	17	12	5
gene3702	12	5	7
gene3703	41	17	24
gene3704	30	16	14
gene3705	15	7	8
gene3706	11	6	5
gene3707	83	41	42
gene3708	20	10	10
gene3709	44	21	23
gene3710	82	38	44
gene3711	71	45	26
gene3712	225	118	107
gene3713	39	17	22
gene3714	146	81	65
gene3715	10	4	6
gene3716	103	54	49
gene3717	38	15	23
gene3718	126	57	69
gene3719	42	13	29
gene3720	81	45	36
gene3721	56	28	28
gene3722	41	27	14
gene3723	32	14	18
gene3724	72	36	36
gene3725	19	8	11
gene3726	44	18	26
gene3727	42	22	23
gene3728	68	35	36
gene3729	9	6	3
gene3730	20	10	10
gene3731	36	11	25
gene3732	85	45	40
gene3733	8	5	3
gene3734	88	49	42
gene3735	11	7	7
gene3736	13	15	3
gene3737	5	3	7
gene3738	4	3	1
gene3739	17	8	9
gene3740	1280	678	602
gene3741	12	6	6
gene3742	0	0	0
gene3743	6	4	2
gene3744	9	6	3
gene3745	5	3	2
gene3746	2	1	1
gene3747	269	130	139
gene3748	2	0	2
gene3749	0	0	0
gene3750	3	1	2
gene3751	14	6	8
gene3752	5	1	4
gene3753	6	3	3
gene3754	6	2	4
gene3755	26	12	14
gene3756	11	4	7
gene3757	34	20	14
gene3758	3	1	2
gene3759	6	5	1
gene3760	8	4	4
gene3761	28	12	16
gene3762	9	5	4
gene3765	22	10	12
gene3766	12	6	6
gene3767	302	160	142
gene3768	1375	676	699
gene3769	865	442	423
gene3770	174	94	80
gene3771	75	42	33
gene3772	153	80	73
gene3773	51	25	26
gene3774	78	38	40
gene3775	40	18	22
gene3776	32	16	16
gene3777	150	79	71
gene3778	608	329	279
gene3779	5	2	3
gene3780	121	74	47
gene3781	40	20	20
gene3782	8	4	4
gene3783	16	8	8
gene3784	556	274	282
gene3785	466	249	217
gene3786	81	42	40
gene3787	13	9	5
gene3790	96	59	37
gene3791	69	31	38
gene3792	52	25	27
gene3793	5	4	1
gene3794	48	27	21
gene3795	5	2	3
gene3796	32	17	15
gene3797	17	13	4
gene3798	32	15	20
gene3799	477	233	247
gene3800	36	24	18
gene3801	19	14	11
gene3802	46	17	29
gene3803	23	14	9
gene3804	110	52	58
gene3805	63	38	36
gene3806	25	19	17
gene3807	306	158	148
gene3808	10	9	2
gene3809	204	115	90
gene3810	105	60	45
gene3811	178	80	98
gene3812	110	56	54
gene3813	53	20	33
gene3814	61	31	30
gene3815	40	14	26
gene3816	26	14	12
gene3817	138	62	76
gene3818	334	165	169
gene3819	27	14	19
gene3820	32	11	27
gene3821	53	27	26
gene3822	592	297	295
gene3823	169	79	90
gene3824	500	234	266
gene3825	38	17	21
gene3826	174	84	90
gene3827	231	110	121
gene3828	26	11	15
gene3829	53	34	19
gene3830	60	29	31
gene3831	61	33	28
gene3832	141	71	70
gene3833	100	48	52
gene3834	645	307	338
gene3835	159	86	73
gene3836	56	28	28
gene3837	61	31	30
gene3838	126	63	63
gene3839	144	85	59
gene3840	316	171	145
gene3841	746	384	362
gene3842	889	466	423
gene3843	108	51	57
gene3844	151	80	71
gene3845	110	52	58
gene3846	5	2	3
gene3847	86	48	38
gene3848	242	130	112
gene3849	64	29	35
gene3850	5	4	8
gene3851	25	19	13
gene3852	195	111	84
gene3853	54	28	26
gene3854	35	19	16
gene3855	65	25	40
gene3856	0	2	0
gene3857	0	0	2
gene3858	48	20	33
gene3859	31	20	16
gene3860	1	1	3
gene3861	5	4	4
gene3862	17	6	11
gene3863	24	10	14
gene3864	35	17	18
gene3865	260	119	141
gene3866	5	6	6
gene3867	284	149	165
gene3868	2	13	12
gene3869	129	66	63
gene3870	175	71	104
gene3871	4	1	3
gene3872	34	21	13
gene3873	120	54	66
gene3874	26	10	16
gene3875	285	139	146
gene3876	243	130	113
gene3877	91	43	48
gene3878	35	23	12
gene3879	98	48	50
gene3880	25	6	19
gene3881	28	15	13
gene3882	17	8	9
gene3883	98	46	52
gene3885	75	34	41
gene3886	3	2	1
gene3887	2	2	0
gene3888	276	138	138
gene3889	6	2	4
gene3890	208	104	104
gene3891	65	32	33
gene3892	2	0	2
gene3893	214	111	103
gene3894	79	31	48
gene3895	32	14	18
gene3896	38	19	19
gene3897	84	43	41
gene3898	37	18	21
gene3899	13	8	7
gene3900	16	9	7
gene3901	99	56	43
gene3902	46	24	22
gene3903	200	107	93
gene3904	128	52	76
gene3905	35	22	13
gene3906	12	3	9
gene3907	52	24	28
gene3908	24	14	10
gene3909	34	28	16
gene3910	40	28	22
gene3912	80	52	29
gene3913	47	22	37
gene3914	26	28	9
gene3915	106	64	42
gene3916	0	0	0
gene3917	15	6	9
gene3918	12	7	5
gene3919	3	2	1
gene3920	1	1	0
gene3921	0	0	0
gene3922	1	1	0
gene3923	1	0	1
gene3924	12	8	4
gene3925	13	8	5
gene3926	4	5	6
gene3927	14	14	7
gene3928	12	8	4
gene3929	215	98	117
gene3930	27	15	12
gene3931	17	12	5
gene3932	9	8	1
gene3933	18	8	10
gene3934	32	16	16
gene3935	21	8	13
gene3936	31	18	13
gene3937	5	3	2
gene3938	44	18	26
gene3939	8	5	3
gene3940	8	4	4
gene3941	9	5	4
gene3942	0	0	0
gene3943	1569	780	789
gene3944	26	11	15
gene3945	15	7	8
gene3946	29	17	17
gene3947	70	36	39
gene3948	14	7	7
gene3949	70	42	28
gene3950	46	26	20
gene3951	14	7	7
gene3952	67	32	35
gene3953	273	147	126
gene3954	496	240	256
gene3955	270	140	130
gene3956	570	258	312
gene3957	440	231	209
gene3958	74	44	41
gene3959	3	4	10
gene3960	5	3	2
gene3961	204	98	106
gene3962	40	29	19
gene3963	27	15	20
gene3964	19	7	12
gene3965	13	7	6
gene3966	3	1	2
gene3968	27	22	15
gene3969	85	37	58
gene3970	1	1	0
gene3971	42	22	20
gene3972	0	0	0
gene3973	2	2	0
gene3974	6	4	2
gene3975	4	2	2
gene3976	0	0	0
gene3977	17	12	5
gene3978	10	2	8
gene3979	0	0	0
gene3980	24	10	14
gene3981	5	3	2
gene3982	10	7	3
gene3983	12	5	7
gene3985	2	2	0
gene3987	10	5	5
gene3988	10	6	4
gene3989	2	1	1
gene3990	7	4	3
gene3991	10	5	5
gene3992	56	17	39
gene3994	110	55	55
gene3995	195	110	85
gene3996	823	424	399
gene3997	38	21	17
gene3998	5	3	2
gene4000	28	13	15
gene4001	50	24	26
gene4002	261	125	136
gene4003	36	15	21
gene4004	19	8	11
gene4005	39	17	22
gene4006	127	64	63
gene4007	66	32	34
gene4009	6	3	3
gene4010	44	23	38
gene4011	9	11	15
gene4012	44	21	27
gene4013	22	15	11
gene4014	26	14	12
gene4015	1167	591	576
gene4016	2002	1044	958
gene4017	853	425	428
gene4018	16	3	13
gene4019	48	13	35
gene4020	20	9	11
gene4021	33	20	13
gene4022	37	18	19
gene4023	43	22	21
gene4024	143	71	85
gene4025	7	7	13
gene4026	135	71	64
gene4027	306	142	165
gene4028	38	19	20
gene4029	9	1	8
gene4030	8	5	3
gene4031	16	10	6
gene4032	16	7	12
gene4033	21	7	17
gene4035	0	0	0
gene4036	3	3	0
gene4038	32	14	20
gene4039	23	13	12
gene4040	5	10	6
gene4041	539	268	283
gene4042	23	11	13
gene4043	536	261	275
gene4044	35	14	21
gene4045	30	14	16
gene4048	3	1	3
gene4049	4	5	0
gene4050	5	4	2
gene4051	22	10	13
gene4052	8	4	4
gene4053	1	0	1
gene4054	13	4	9
gene4055	1	0	1
gene4056	3	3	1
gene4057	10	7	4
gene4058	1	1	0
gene4059	38	21	17
gene4060	52	29	23
gene4061	14	4	10
gene4062	149	74	75
gene4063	37	13	24
gene4064	6	2	4
gene4065	22	15	7
gene4066	824	409	415
gene4067	55	36	19
gene4068	106	57	50
gene4069	19	13	7
gene4070	24	10	14
gene4071	60	32	28
gene4072	48	31	37
gene4073	8	14	10
gene4074	48	28	20
gene4075	14	7	7
gene4076	29	21	8
gene4077	38	20	18
gene4078	22	10	12
gene4079	8672	4420	4252
gene4080	1726	924	802
